type	name	mode	prot	user	group	size	last-modified	directories	files
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/as_IN	0644	-rw-r--r--	root	root	4.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ast_ES	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ayc_PE	0644	-rw-r--r--	root	root	4.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/az_AZ	0644	-rw-r--r--	root	root	6.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/az_IR	0644	-rw-r--r--	root	root	9.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/be_BY	0644	-rw-r--r--	root	root	6.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/be_BY@latin	0644	-rw-r--r--	root	root	3.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bem_ZM	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ber_DZ	0644	-rw-r--r--	root	root	6.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ber_MA	0644	-rw-r--r--	root	root	4.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bg_BG	0644	-rw-r--r--	root	root	7.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bhb_IN	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bho_IN	0644	-rw-r--r--	root	root	4.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bho_NP	0644	-rw-r--r--	root	root	1.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bi_VU	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bn_BD	0644	-rw-r--r--	root	root	5.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bn_IN	0644	-rw-r--r--	root	root	5.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bo_CN	0644	-rw-r--r--	root	root	5.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bo_IN	0644	-rw-r--r--	root	root	1.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/br_FR	0644	-rw-r--r--	root	root	3.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/br_FR@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/brx_IN	0644	-rw-r--r--	root	root	5.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/bs_BA	0644	-rw-r--r--	root	root	3.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/byn_ER	0644	-rw-r--r--	root	root	5.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_AD	0644	-rw-r--r--	root	root	1.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_ES	0644	-rw-r--r--	root	root	4.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_ES@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_ES@valencia	0644	-rw-r--r--	root	root	1.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_FR	0644	-rw-r--r--	root	root	1.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ca_IT	0644	-rw-r--r--	root	root	1.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ce_RU	0644	-rw-r--r--	root	root	4.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/chr_US	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ckb_IQ	0644	-rw-r--r--	root	root	11K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/cmn_TW	0644	-rw-r--r--	root	root	4.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/cns11643_stroke	0644	-rw-r--r--	root	root	4.3M	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/crh_UA	0644	-rw-r--r--	root	root	4.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/cs_CZ	0644	-rw-r--r--	root	root	9.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/csb_PL	0644	-rw-r--r--	root	root	4.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/cv_RU	0644	-rw-r--r--	root	root	4.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/cy_GB	0644	-rw-r--r--	root	root	6.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/da_DK	0644	-rw-r--r--	root	root	6.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_AT	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_AT@euro	0644	-rw-r--r--	root	root	1.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_BE	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_BE@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_CH	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_DE	0644	-rw-r--r--	root	root	4.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_DE@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_IT	0644	-rw-r--r--	root	root	2.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_LI	0644	-rw-r--r--	root	root	1.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_LU	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/de_LU@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/doi_IN	0644	-rw-r--r--	root	root	4.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/dv_MV	0644	-rw-r--r--	root	root	5.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/dz_BT	0644	-rw-r--r--	root	root	32K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/el_CY	0644	-rw-r--r--	root	root	5.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/el_GR	0644	-rw-r--r--	root	root	6.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/el_GR@euro	0644	-rw-r--r--	root	root	1.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_AG	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_AU	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_BW	0644	-rw-r--r--	root	root	2.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_CA	0644	-rw-r--r--	root	root	4.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_DK	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_GB	0644	-rw-r--r--	root	root	3.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_HK	0644	-rw-r--r--	root	root	4.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_IE	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_IE@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_IL	0644	-rw-r--r--	root	root	2.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_IN	0644	-rw-r--r--	root	root	3.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_NG	0644	-rw-r--r--	root	root	5.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_NZ	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_PH	0644	-rw-r--r--	root	root	4.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_SC	0644	-rw-r--r--	root	root	2.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_SG	0644	-rw-r--r--	root	root	4.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_US	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_ZA	0644	-rw-r--r--	root	root	7.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_ZM	0644	-rw-r--r--	root	root	2.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/en_ZW	0644	-rw-r--r--	root	root	2.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eo	0644	-rw-r--r--	root	root	3.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eo_US	0644	-rw-r--r--	root	root	6.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_AR	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_BO	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_CL	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_CO	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_CR	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_CU	0644	-rw-r--r--	root	root	3.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_DO	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_EC	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_ES	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_ES@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_GT	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_HN	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_MX	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_NI	0644	-rw-r--r--	root	root	2.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_PA	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_PE	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_PR	0644	-rw-r--r--	root	root	2.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_PY	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_SV	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_US	0644	-rw-r--r--	root	root	4.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_UY	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/es_VE	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/et_EE	0644	-rw-r--r--	root	root	5.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eu_ES	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eu_ES@euro	0644	-rw-r--r--	root	root	2.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eu_FR	0644	-rw-r--r--	root	root	1.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/eu_FR@euro	0644	-rw-r--r--	root	root	1.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fa_IR	0644	-rw-r--r--	root	root	15K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ff_SN	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fi_FI	0644	-rw-r--r--	root	root	5.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fi_FI@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fil_PH	0644	-rw-r--r--	root	root	3.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fo_FO	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_BE	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_BE@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_CA	0644	-rw-r--r--	root	root	3.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_CH	0644	-rw-r--r--	root	root	2.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_FR	0644	-rw-r--r--	root	root	3.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_FR@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_LU	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fr_LU@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fur_IT	0644	-rw-r--r--	root	root	2.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fy_DE	0644	-rw-r--r--	root	root	2.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/fy_NL	0644	-rw-r--r--	root	root	2.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ga_IE	0644	-rw-r--r--	root	root	3.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ga_IE@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gd_GB	0644	-rw-r--r--	root	root	3.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gez_ER	0644	-rw-r--r--	root	root	5.1K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gez_ER@abegede	0644	-rw-r--r--	root	root	3.0K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gez_ET	0644	-rw-r--r--	root	root	5.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gez_ET@abegede	0644	-rw-r--r--	root	root	2.6K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gl_ES	0644	-rw-r--r--	root	root	3.3K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gl_ES@euro	0644	-rw-r--r--	root	root	1.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gu_IN	0644	-rw-r--r--	root	root	5.4K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/gv_GB	0644	-rw-r--r--	root	root	3.7K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/ha_NG	0644	-rw-r--r--	root	root	6.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/hak_TW	0644	-rw-r--r--	root	root	4.8K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/he_IL	0644	-rw-r--r--	root	root	4.2K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/hi_IN	0644	-rw-r--r--	root	root	6.5K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/usr/share/i18n/locales/hif_FJ	0644	-rw-r--r--	root	root	3.7K	2018-04-17T05:14:20		
